Address,Latitude,Longitude,Neighborhood,Created_At,Property_Type,Style,Year_Built,Square_Footage,Bedrooms,Bathrooms,Lot_Size,Price,Property_Tax,HOA_Fees,Parking_Spaces,Heating,Cooling,Appliances,Features,School_District,Walk_Score,Transit_Score,Last_Sold_Date,Last_Sold_Price,Estimated_Monthly_Payment
"117, Fell Street, Hayes Valley, San Francisco, CA 94102",37.779276,-122.416967,Hayes Valley,2025-08-31,Single Family Home,Victorian/Modern,1938,2852,2,2,10481,2792937,34911,0,1,Wall Unit,Evaporative,"Microwave, Dryer, Dishwasher, Washer","Close to shopping, Updated kitchen, Fireplace, Tile floors, Private backyard",San Francisco Archdiocese,94,88,2022-05-22,1983878,5282
"3045, Page Street, Hayes Valley, San Francisco, CA 94102",37.776216,-122.411002,Hayes Valley,2025-08-31,Single Family Home,Victorian/Modern,1958,2538,2,3,8167,3432426,42905,541,2,Baseboard,Mini Split,"Microwave, Dishwasher, Dryer","Landscaped backyard, Built-in storage, Close to public transportation, Tile floors, Updated kitchen",Charter Schools,93,87,2024-01-20,2522530,6492
"4610, 18th Street, Castro, San Francisco, CA 94102",37.758432,-122.422405,Castro,2025-08-31,Single Family Home,Victorian,1934,2361,3,2,7020,1932084,24151,312,1,Radiant,Central Air,"Washer, Dryer, Garbage Disposal, Dishwasher, Oven","Updated kitchen, Landscaped backyard, Tile floors",Charter Schools,93,90,2023-11-27,1374105,3654
"5057, Market Street, Castro, San Francisco, CA 94102",37.751207,-122.420035,Castro,2025-08-31,Single Family Home,Victorian,1924,1951,3,2,6226,1831861,22898,280,0,Forced Air,Window Unit,"Oven, Washer, Refrigerator","Hardwood floors, Close to parks, Modern kitchen, Built-in storage",San Francisco Unified School District,85,89,2024-07-04,1518159,3464
"4072, Noe Street, Castro, San Francisco, CA 94102",37.754896,-122.435563,Castro,2025-08-31,Single Family Home,Victorian,1942,2148,2,2,7856,2708798,33859,0,2,Wall Unit,None,"Refrigerator, Microwave, Oven, Dryer, Garbage Disposal","Close to public transportation, Updated kitchen, Built-in storage",San Francisco Unified School District,93,80,2020-11-24,2416765,5122
"3632, Market Street, Castro, San Francisco, CA 94102",37.751858,-122.420517,Castro,2025-08-31,Single Family Home,Victorian,1945,2292,2,1,5203,2277503,28468,555,0,Baseboard,Central Air,"Microwave, Oven, Garbage Disposal, Washer","Fireplace, Close to parks, Hardwood floors, Spacious backyard",San Francisco Archdiocese,93,82,2023-08-31,1890502,4306
"4640, Church Street, Castro, San Francisco, CA 94102",37.752381,-122.428504,Castro,2025-08-31,Single Family Home,Victorian,1916,2529,2,1,7323,2791716,34896,0,1,Wall Unit,Window Unit,"Dryer, Dishwasher, Oven","Private backyard, Renovated kitchen, Laminate floors, Close to restaurants",San Francisco Unified School District,90,81,2024-02-24,2377355,5280
"2192, Church Street, Castro, San Francisco, CA 94102",37.757002,-122.42075,Castro,2025-08-31,Single Family Home,Victorian,1934,1834,2,3,7022,1780227,22252,0,0,Central Heating,Evaporative,"Refrigerator, Oven, Microwave, Dishwasher, Washer, Garbage Disposal","High ceilings, Carpet floors, Spacious backyard",Charter Schools,91,87,2021-07-22,1456828,3366
"6844, Castro Street, Castro, San Francisco, CA 94102",37.753086,-122.434442,Castro,2025-08-31,Single Family Home,Victorian,1943,2240,3,3,6387,2108026,26350,0,2,Forced Air,Central Air,"Washer, Refrigerator, Dryer","Fireplace, Renovated kitchen, Close to restaurants, Landscaped backyard",San Francisco Archdiocese,92,81,2022-03-21,1638659,3986
"1600, Church Street, Castro, San Francisco, CA 94102",37.751104,-122.424855,Castro,2025-08-31,Single Family Home,Victorian,1946,2383,3,2,6319,2726567,34082,0,1,Forced Air,Central Air,"Microwave, Garbage Disposal, Refrigerator","Tile floors, Modern kitchen, Built-in storage, Spacious backyard, Close to parks",San Francisco Archdiocese,89,81,2022-01-12,2104180,5157
"547, Market Street, Castro, San Francisco, CA 94102",37.757857,-122.428468,Castro,2025-08-31,Single Family Home,Victorian,1912,2972,4,3,6554,2697694,33721,604,2,Central Heating,Window Unit,"Refrigerator, Washer, Microwave, Oven, Garbage Disposal, Dryer","Private backyard, High ceilings, Concrete floors",San Francisco Archdiocese,88,89,2021-04-27,2215160,5103
"2207, Church Street, Castro, San Francisco, CA 94102",37.759379,-122.425584,Castro,2025-08-31,Single Family Home,Victorian,1944,2682,4,3,5835,2564916,32061,0,0,Forced Air,Window Unit,"Oven, Dryer, Dishwasher, Refrigerator","Spacious backyard, Fireplace, Modern kitchen, Close to restaurants",Private Schools,91,80,2023-01-14,2018055,4850
"8157, Church Street, Castro, San Francisco, CA 94102",37.758028,-122.430947,Castro,2025-08-31,Single Family Home,Victorian,1920,1892,2,3,6390,2346524,29331,0,2,Forced Air,Evaporative,"Dryer, Garbage Disposal, Dishwasher, Refrigerator","Private backyard, Modern kitchen, Carpet floors, Close to restaurants",Charter Schools,88,90,2024-02-26,1704094,4437
"350, Market Street, Castro, San Francisco, CA 94102",37.757375,-122.438776,Castro,2025-08-31,Single Family Home,Victorian,1930,2438,4,3,9499,1920920,24011,236,0,Wall Unit,Window Unit,"Refrigerator, Garbage Disposal, Dishwasher, Dryer, Oven, Washer","Spacious backyard, Carpet floors, Close to parks, Modern kitchen",Charter Schools,85,88,2022-06-06,1625884,3632
"2010, 18th Street, Castro, San Francisco, CA 94102",37.756054,-122.42401,Castro,2025-08-31,Single Family Home,Victorian,1944,2806,4,3,11209,2695903,33698,0,1,Forced Air,None,"Microwave, Garbage Disposal, Washer, Dishwasher","Renovated kitchen, Concrete floors, Spacious backyard",San Francisco Archdiocese,90,89,2021-09-06,2015729,5099
"3557, Castro Street, Castro, San Francisco, CA 94102",37.751351,-122.421163,Castro,2025-08-31,Single Family Home,Victorian,1931,1999,2,3,6193,2153712,26921,0,0,Forced Air,None,"Garbage Disposal, Dishwasher, Oven, Washer, Microwave","Built-in storage, Close to shopping, Renovated kitchen, Landscaped backyard, Hardwood floors",San Francisco Unified School District,90,82,2023-09-06,1869964,4073
"6874, 18th Street, Castro, San Francisco, CA 94102",37.75218,-122.423301,Castro,2025-08-31,Single Family Home,Victorian,1932,1976,4,3,4724,2637541,32969,0,2,Radiant,Window Unit,"Garbage Disposal, Dishwasher, Washer, Oven, Refrigerator","Close to public transportation, Landscaped backyard, High ceilings, Concrete floors",San Francisco Unified School District,86,84,2022-06-24,1933813,4987
"1168, 18th Street, Castro, San Francisco, CA 94102",37.75685,-122.423201,Castro,2025-08-31,Single Family Home,Victorian,1915,1823,3,2,4700,2212487,27656,580,0,Wall Unit,Window Unit,"Oven, Refrigerator, Dryer, Washer","Concrete floors, Private backyard, Close to restaurants, Updated kitchen",San Francisco Archdiocese,85,88,2022-10-18,1748846,4183
"3598, Castro Street, Castro, San Francisco, CA 94102",37.753864,-122.43066,Castro,2025-08-31,Single Family Home,Victorian,1907,1871,2,1,4648,1868903,23361,0,2,Wall Unit,Window Unit,"Microwave, Washer, Dishwasher, Dryer, Garbage Disposal","Private backyard, Close to parks, Renovated kitchen, Carpet floors",San Francisco Archdiocese,91,83,2020-09-02,1672003,3533
"2341, Noe Street, Castro, San Francisco, CA 94102",37.755698,-122.429746,Castro,2025-08-31,Single Family Home,Victorian,1901,2621,3,2,7382,2242556,28031,0,1,Central Heating,None,"Dryer, Refrigerator, Oven, Garbage Disposal","Landscaped backyard, Modern kitchen, Carpet floors",Charter Schools,94,90,2024-07-28,1748875,4240
"8947, Noe Street, Castro, San Francisco, CA 94102",37.750603,-122.433473,Castro,2025-08-31,Single Family Home,Victorian,1927,2487,3,3,9198,2795415,34942,0,0,Radiant,Central Air,"Washer, Garbage Disposal, Refrigerator","Laminate floors, Fireplace, Landscaped backyard",Private Schools,91,81,2023-04-01,2423123,5286
"2064, Market Street, Castro, San Francisco, CA 94102",37.753759,-122.436598,Castro,2025-08-31,Single Family Home,Victorian,1906,1929,4,3,4739,1699440,21243,0,2,Baseboard,None,"Dryer, Washer, Oven, Refrigerator, Dishwasher","Renovated kitchen, Close to restaurants, Hardwood floors, Landscaped backyard",Charter Schools,91,81,2021-01-27,1194936,3214
"1596, Church Street, Castro, San Francisco, CA 94102",37.750622,-122.420425,Castro,2025-08-31,Single Family Home,Victorian,1929,2133,4,3,5741,1787645,22345,0,2,Wall Unit,Mini Split,"Microwave, Refrigerator, Garbage Disposal, Dryer, Washer, Oven","Carpet floors, Built-in storage, Close to public transportation",San Francisco Archdiocese,93,85,2021-05-15,1554823,3380
"9841, Castro Street, Castro, San Francisco, CA 94102",37.758055,-122.433505,Castro,2025-08-31,Single Family Home,Victorian,1932,2388,4,3,8317,2714686,33933,310,0,Central Heating,Window Unit,"Refrigerator, Garbage Disposal, Dryer, Oven, Dishwasher","Hardwood floors, Modern kitchen, Fireplace",San Francisco Unified School District,95,81,2023-07-09,2317335,5134
"7134, Castro Street, Castro, San Francisco, CA 94102",37.751074,-122.435179,Castro,2025-08-31,Single Family Home,Victorian,1921,2091,3,3,7836,1675697,20946,0,2,Forced Air,None,"Refrigerator, Garbage Disposal, Dryer","Tile floors, Fireplace, Renovated kitchen, Landscaped backyard, Close to shopping",Charter Schools,94,89,2022-11-08,1264170,3169
"6373, Church Street, Castro, San Francisco, CA 94102",37.751006,-122.436948,Castro,2025-08-31,Single Family Home,Victorian,1920,2094,3,2,5179,2400710,30008,0,2,Wall Unit,None,"Refrigerator, Washer, Garbage Disposal, Dishwasher","Renovated kitchen, Concrete floors, High ceilings, Close to shopping, Spacious backyard",Private Schools,86,82,2023-09-23,1704205,4540
"2034, Church Street, Castro, San Francisco, CA 94102",37.756412,-122.427743,Castro,2025-08-31,Single Family Home,Victorian,1942,1947,3,3,5804,2329115,29113,0,2,Radiant,Central Air,"Microwave, Oven, Refrigerator, Garbage Disposal","Laminate floors, Close to shopping, Built-in storage, Renovated kitchen, Landscaped backyard",Private Schools,92,82,2022-03-10,1804760,4405
"2855, Noe Street, Noe Valley, San Francisco, CA 94102",37.757778,-122.42453,Noe Valley,2025-08-31,Single Family Home,Victorian,1908,2091,5,4,6508,3261095,40763,0,0,Wall Unit,Window Unit,"Garbage Disposal, Washer, Dishwasher, Dryer, Microwave, Refrigerator","Spacious backyard, Close to shopping, Modern kitchen, Hardwood floors",San Francisco Unified School District,87,84,2023-10-15,2570738,6167
"3975, Castro Street, Noe Valley, San Francisco, CA 94102",37.750748,-122.410417,Noe Valley,2025-08-31,Single Family Home,Victorian,1919,2983,4,4,11759,2983105,37288,0,1,Radiant,Evaporative,"Oven, Washer, Refrigerator, Dishwasher","Spacious backyard, Close to restaurants, Built-in storage, Carpet floors, Renovated kitchen",San Francisco Unified School District,94,81,2023-02-19,2635823,5641
"6980, Castro Street, Noe Valley, San Francisco, CA 94102",37.759376,-122.418999,Noe Valley,2025-08-31,Single Family Home,Victorian,1926,3405,3,3,6885,3410732,42634,0,2,Wall Unit,None,"Dishwasher, Microwave, Dryer, Garbage Disposal","Fireplace, Private backyard, Close to restaurants",Private Schools,94,80,2022-03-12,2803757,6450
"6469, 24th Street, Noe Valley, San Francisco, CA 94102",37.750869,-122.413598,Noe Valley,2025-08-31,Single Family Home,Victorian,1940,2219,4,4,6810,2203205,27540,477,2,Radiant,None,"Refrigerator, Oven, Dryer, Dishwasher, Garbage Disposal","Modern kitchen, Laminate floors, Private backyard",Charter Schools,89,86,2021-04-28,1763802,4167
"6913, Castro Street, Noe Valley, San Francisco, CA 94102",37.752331,-122.416427,Noe Valley,2025-08-31,Single Family Home,Victorian,1891,2217,5,4,6506,3714318,46428,366,1,Central Heating,Window Unit,"Dryer, Oven, Washer, Garbage Disposal, Microwave","Private backyard, Close to parks, Built-in storage",San Francisco Unified School District,94,81,2023-05-31,2682571,7025
"1594, Church Street, Noe Valley, San Francisco, CA 94102",37.756496,-122.410122,Noe Valley,2025-08-31,Single Family Home,Victorian,1926,2542,4,3,6534,2791960,34899,0,2,Forced Air,Central Air,"Oven, Washer, Garbage Disposal, Refrigerator, Dryer, Microwave","Built-in storage, Renovated kitchen, Concrete floors, Close to shopping",Charter Schools,91,86,2022-04-30,2204983,5280
"341, 24th Street, Noe Valley, San Francisco, CA 94102",37.752552,-122.415707,Noe Valley,2025-08-31,Single Family Home,Victorian,1906,3452,5,4,8127,2882266,36028,0,1,Baseboard,Evaporative,"Oven, Garbage Disposal, Dishwasher, Microwave","Modern kitchen, Tile floors, High ceilings, Spacious backyard, Close to parks",Private Schools,86,85,2023-10-25,2312766,5450
"8478, Church Street, Noe Valley, San Francisco, CA 94102",37.750641,-122.426155,Noe Valley,2025-08-31,Single Family Home,Victorian,1920,3363,3,4,11157,2517072,31463,0,1,Baseboard,Window Unit,"Garbage Disposal, Dishwasher, Microwave, Washer, Dryer","Close to public transportation, Built-in storage, Renovated kitchen, Private backyard",Private Schools,92,85,2020-10-23,1829102,4759
"8828, Church Street, Noe Valley, San Francisco, CA 94102",37.751192,-122.413075,Noe Valley,2025-08-31,Single Family Home,Victorian,1891,2816,4,3,7362,2666212,33327,0,0,Wall Unit,Evaporative,"Garbage Disposal, Microwave, Dryer, Washer, Dishwasher","Spacious backyard, Renovated kitchen, Tile floors, Built-in storage, Close to restaurants",Private Schools,91,87,2021-10-02,2352936,5042
"3303, Diamond Street, Noe Valley, San Francisco, CA 94102",37.754622,-122.423357,Noe Valley,2025-08-31,Single Family Home,Victorian,1902,3392,5,4,10239,2660762,33259,0,2,Wall Unit,None,"Dryer, Garbage Disposal, Microwave","Close to restaurants, Private backyard, Fireplace, Renovated kitchen",San Francisco Archdiocese,90,80,2023-03-20,2026067,5031
"8335, 24th Street, Noe Valley, San Francisco, CA 94102",37.755384,-122.424394,Noe Valley,2025-08-31,Single Family Home,Victorian,1926,2865,4,3,9150,3422262,42778,526,1,Wall Unit,Central Air,"Oven, Garbage Disposal, Dishwasher","High ceilings, Spacious backyard, Updated kitchen",Private Schools,90,86,2020-12-20,2677653,6471
"6552, 24th Street, Noe Valley, San Francisco, CA 94102",37.753632,-122.412229,Noe Valley,2025-08-31,Single Family Home,Victorian,1922,2033,4,3,8046,2531105,31638,0,1,Radiant,Window Unit,"Garbage Disposal, Washer, Microwave","Modern kitchen, Landscaped backyard, Close to restaurants, Tile floors",Charter Schools,87,90,2023-02-20,1871761,4786
"7067, Noe Street, Noe Valley, San Francisco, CA 94102",37.75488,-122.425542,Noe Valley,2025-08-31,Single Family Home,Victorian,1940,2034,3,4,5511,2999235,37490,0,2,Baseboard,Central Air,"Microwave, Dishwasher, Washer, Oven, Garbage Disposal","Private backyard, Updated kitchen, Carpet floors",San Francisco Unified School District,94,87,2023-11-05,2529271,5672
"7698, Noe Street, Noe Valley, San Francisco, CA 94102",37.756124,-122.41903,Noe Valley,2025-08-31,Single Family Home,Victorian,1940,2165,3,4,7818,3408465,42605,0,2,Baseboard,Window Unit,"Dryer, Oven, Refrigerator, Garbage Disposal","Modern kitchen, Spacious backyard, High ceilings, Concrete floors",San Francisco Unified School District,95,80,2021-07-10,2916028,6447
"6790, 24th Street, Noe Valley, San Francisco, CA 94102",37.754839,-122.414566,Noe Valley,2025-08-31,Single Family Home,Victorian,1891,3401,5,4,9421,2356061,29450,295,1,Wall Unit,Central Air,"Microwave, Garbage Disposal, Oven, Refrigerator, Washer, Dishwasher","Landscaped backyard, Fireplace, Close to restaurants, Concrete floors, Renovated kitchen",Charter Schools,86,89,2024-04-24,1918304,4455
"5200, Diamond Street, Noe Valley, San Francisco, CA 94102",37.75777,-122.414053,Noe Valley,2025-08-31,Single Family Home,Victorian,1936,2974,5,4,9376,2382051,29775,0,1,Forced Air,None,"Microwave, Dryer, Washer, Dishwasher, Oven, Refrigerator","Tile floors, Close to public transportation, Updated kitchen",Private Schools,90,81,2023-04-21,1943158,4505
"7745, 24th Street, Noe Valley, San Francisco, CA 94102",37.753013,-122.415205,Noe Valley,2025-08-31,Single Family Home,Victorian,1904,2117,4,4,7182,2706946,33836,472,2,Wall Unit,Window Unit,"Dishwasher, Garbage Disposal, Refrigerator, Dryer","Updated kitchen, Built-in storage, Close to parks, Private backyard, Carpet floors",Private Schools,93,87,2021-06-10,2227353,5119
"3071, Diamond Street, Noe Valley, San Francisco, CA 94102",37.759407,-122.410017,Noe Valley,2025-08-31,Single Family Home,Victorian,1924,2816,4,4,6909,2545472,31818,503,0,Baseboard,Evaporative,"Microwave, Refrigerator, Dryer, Oven, Garbage Disposal, Washer","Updated kitchen, Landscaped backyard, Close to parks, Built-in storage",San Francisco Unified School District,92,84,2024-07-13,1844168,4814
"9625, 24th Street, Noe Valley, San Francisco, CA 94102",37.754732,-122.415988,Noe Valley,2025-08-31,Single Family Home,Victorian,1910,2361,4,3,5553,2370880,29636,0,2,Baseboard,None,"Microwave, Dryer, Oven, Washer","Fireplace, Close to parks, Carpet floors, Spacious backyard",Charter Schools,87,86,2021-02-14,2062381,4483
"5009, Noe Street, Noe Valley, San Francisco, CA 94102",37.753367,-122.413921,Noe Valley,2025-08-31,Single Family Home,Victorian,1920,2270,4,3,8456,3724313,46553,0,2,Radiant,Mini Split,"Oven, Microwave, Refrigerator, Washer","Close to shopping, Laminate floors, High ceilings",San Francisco Unified School District,89,88,2022-10-14,3269286,7043
"6609, Diamond Street, Noe Valley, San Francisco, CA 94102",37.752997,-122.422338,Noe Valley,2025-08-31,Single Family Home,Victorian,1909,3383,5,4,6802,3769322,47116,750,2,Central Heating,Mini Split,"Dishwasher, Garbage Disposal, Microwave","Fireplace, Tile floors, Close to shopping, Modern kitchen",Charter Schools,92,88,2024-04-12,2736920,7129
